SalesOrderNumber	OrderDate	ProductKey	ResellerKey	EmployeeKey	SalesTerritoryKey	Quantity	Unit Price	Sales	Cost
 2017	219	498	284	6	1	$5.7	$5.7	$3.4
 2019	490	638	292	7	10	$32.39	$323.9	$415.72
 2018	254	155	291	6	3	$183.94	$551.82	$510.43
 2018	334	203	287	4	1	$419.46	$419.46	$413.15
 2019	214	538	288	10	14	$15.75	$220.5	$183.21
 2019	410	21	281	4	1	$36.45	$36.45	$26.97
 2017	275	3	283	4	1	$356.9	$356.9	$352.14
  2017	232	57	283	3	4	$28.84	$115.36	$126.9 
""
 2019	463	448	290	10	3	$14.69	$44.07	2$7.48
 2019	421	18	283	3	5	$196.33	$981.65	$726.42
 2019	474	2	289	1	6	$41.99	$251.94	$157.06
 2019	603	233	283	2	1	$72.89	$72.89	$53.94
 2018	275	684	2812		2	$356.9	$713.8	$704.28
 2018	458	77	287	4	6	$44.99	$269.94	$185.6
 2020	382	253	293	1	1	$672.29	$672.29	$713.08
 2017	299	650	282	1	1	$809.76	$809.76	$699.09
 2019	453	167	287	4		2$35.99	$71.98	$49.49
 2018	232	348	282	3	1	$28.84	$28.84	$31.72
 2017	272	579	283	3	3	$183.94	$551.82	$544.46
 2018	460	216	281	2	4	$53.99	$215.96	$148.48
 2019	533	100	291	6	1	$149.87	$149.87	$136.79
 2019	412	449	283	5	3	$180.13	$540.39	$399.89
 2019	234	401	287	1	7	$29.99	$209.93	$269.45
 2018	399	21	283	4	1	$33.77	$33.77	$24.99
 2020	483	139	292	7	4	$72	$288	$179.52
 2019	487	552	284	6	1	$32.99	$32.99	$20.57
 2018	271	221	287	4	1	$202.33	$202.33	$187.16
 2019	234	232	288	10	3	$29.99	$89.97	$115.48
 2019	462	54	283	2	1	$14.13	$14.13	$9.71
 2017	215	623	283	3	7	$20.19	$141.33	$841.9
 2017	292	309	283	4	1	$818.7	$818.7	$706.81
""
 2017	215	218	289	1	5	$20.19	$100.95	$60.14
 2019	407	481	292	7	1	$65.6	$65.6	$48.55
 2019	386	418	281	3	1	$672.29	$672.29	$713.08
 2019	600	376	288	10	2	$323.99	$647.98	$589.16
 2019	499	267	296	9	1	$602.35	$602.35	$601.74
 2018	257	523	282	3	1	$183.94	$183.94	$170.14
 2018	232	83	288	6	8	$28.84	$230.72	$253.8
  2019	559	496	291	6	6	$12.14	$72.84	$53.92 
 2018	466	481	292	7	1	$14.13	$14.13	$9.71
 2017	212	91	286	1	3	$20.19	$60.57	$36.08
 2019	544	121	292	7	6	$48.59	$291.54	$215.76
 2017	253	3	283	4	1	$178.58	$178.58	$176.2
 2020	481	16	288	10	3	$5.39	$16.17	$10.09
 2019	472	20	289	1	3	$38.1	$114.3	$71.25
 2019	484	678	2916		10	$4.77	$47.7	$29.73
""
 2019	487	309	281	4	9	$32.99	$296.91	$185.1
 2018	324	114	282	4	1	$419.46	$419.46	$413.15
 2019	467	523	282	3	7	$14.69	$102.83	$64.12
 2018	428	309	283	4	2	$209.26	$418.52	$371.64
 2018	414	221	287	4	3	$149.03	$447.09	$330.85
 2020	544	233	283	2	3	$48.59	$145.77	$107.88
 2019	471	41	287	4	4	$38.1	$152.4	$95
  2019	222	345	281	4	2	$20.99	$41.98	$26.17 
 2017	229	558	281	2	3	$28.84	$86.52	$95.17
 2019	225	678	272	6	18	$4.94	$88.92	$124.6
 2020	483	475	282	4	8	$72	$576	$359.04
""
 2020	231	538	288	10	5	$29.99	$149.95	$192.46
 2019	448	236	289	1	5	$11.99	$59.95	$41.23
 2019	230	12	284	6	4	$28.84	$115.36	$116.32
""
 2020	231	599	287	4	3	$29.99	$89.97	$115.48
 2019	213	678	291	6	4	$20.19	$80.76	$55.51
 2018	424	208	291	6	1	$214.24	$214.24	$158.53
 2018	338	3	283	4	2	$419.46	$838.92	$826.29
 2019	470	648	287	4	9	$22.79	$205.11	$141.04
 2019	429	675	285	5	1	$324.45	$324.45	$300.12
""
 2019	465	262	291	6	1	$14.69	$14.69	$9.16
 2020	517	594	283	2	1	$31.58	$31.58	$23.37
 2019	597	687	295	8	1	$323.99	$323.99	$294.58
 2020	570	110	286	1	2	$445.41	$890.82	$292.89
 2019	490	480	284	6	6	$32.39	$194.34	$249.43
""
 2019	213	61	282	4	3	$20.19	$60.57	$41.63
 2019	461	538	288	10	2	$53.99	$107.98	$74.24
 2020	471	292	281	4	6	$38.1	$228.6	$142.49
 20194	22	107	283	2	1	$67.54	$67.54	$49.98
 2018	454	108	281	2	3	$35.99	$107.97	$74.24
 2018	420	10	291	6	3	$141.62	$424.86	$314.39
 2019	488	591	296	9	8	$32.39	$259.12	$332.58
 2019	482	430	288	10	8	$5.39	$43.12	$26.9
 2018	421	665	288	10	1	$196.33	$196.33	$145.28
 2019	488	24	282	4	6	$32.39	$194.34	$249.43
  2019	472	154	291	6	2	$38.1	$76.2	$47.5 
 2018	223	167	287	4	2	$5.19	$10.38	$11.41
 2019	468	146	289	1	2	$22.79	$45.58	$31.34
 0218	297	484	290	10	1	$736.15	$736.15	$653.7
 2018	216	234	281	2	2	$16.82	$33.64	$27.76
 2020	511	196	288	10	1	$218.45	$218.45	$199.38
 2018	263	299	291	6	2	$202.33	$404.66	$374.31
 2019	387	155	291	6	1	$600.26	$600.26	$605.65
 2019	456	426	284	6	8	$44.99	$359.92	$247.47
 2018	236	108	281	2	5	$28.84	$144.2	$145.4
 2019	217	571	292	7	5	$20.99	$104.95	$65.43
 2019	525	149	287	3	1	$158.43	$158.43	$144.59
 2019	497	302	295	8	1	$602.35	$602.35	$601.74
 2018	239	644	293	1	1	$780.82	$780.82	$722.26
 2018	242	533	291	6	1	$780.82	$780.82	$722.26
 2019	398	196	288	10	1	$26.72	$26.72	$19.78
 2019	547	257	287	4	4	$48.59	$194.36	$143.84
 2018	421	121	292	7	2	$196.33	$392.66	$290.57
""
 2019	589	506	286	1	2	$461.69	$923.38	$839.56
 2020	225	546	282	3	5	$5.39	$26.95	$34.61
 2019	603	582	282	4	6	$72.89	$437.34	$323.65
""
 2019	502	281	291	6	2	$200.05	$400.1	$399.7
""
 2019	525	176	295	8	1	$158.43	$158.43	$144.59
 2018	422	235	286	1	3	$67.54	$202.62	$149.94
 2019	459	315	285	5	2	$53.99	$170.98	$74.24
 2018	456	107	281	2	1	$44.99	$44.99	$30.93
 2019	477	573	296	9	7	$2.99	$20.93	$13.06
 2018	294	21	283	4	1	$744.27	$744.27	$660.91
 2020	222	496	291	6	2	$20.99	$41.98	$26.17
 2020	388	615	295	8	1	$672.29	$672.29	$713.08
 2019	430	81	285	5	2	$356.9	$713.8	$721.89
 2019	570	263	291	6	2	$334.06	$668.12	$922.89
 2002	214	90	283	5	7	$20.99	$146.93	$91.6
 2019	290	345	281	4	1	$818.7	$8187.	$747.2
 2019	214	430	28	810	2	$20.99	$41.98	$26.17
 2019	556	502	290	10	2	$105.29	$210.58	$155.84
 2019	331	16	288	10	1	$469.79	$469.79	$486.71
 2019	542	293	287	1	1	$24.29	$24.29	$17.98
 2018	470	245	291	6	14	$22.03	$308.42	$219.39
 2019	221	527	287	3	3	$20.19	$60.57	$41.63
 2018	428	233	281	2	3	$209.26	$627.78	$557.46
  2018	458	695	283	3	2	$44.99	$89.98	$61.87 
""
 2019	484	682	296	9	3	$4.77	$14.31	$8.92
 2020	559	110	286	1	3	$12.14	$36.42	$26.96
""
 2018	461	376	288	10	4	$53.99	$215.96	$148.48
 2018	366	396	281	2	1	$64.799	$647.99	$598.44
 2019	604	618	283	2	1	$323.99	$323.99	$343.65
""
 2019	601	118	291	6	3	$32.39	$97.17	$71.91
 2019	233	3	281	4	4	$28.84	$115.36	$116.32
 2018	216	487	293	1	5	$20.19	$100.95	$69.39
 2018	410	327	283	3	2	$36.45	$72.9	$53.94
 2017	342	612	285	5	2	$419.46	$838.92	$826.29
 2019	542	632	292	7	3	$24.29	$72.87	$53.93
 2019	225	24	282	4	9	$5.39	$48.51	$62.3
 2019	569	267	296	9	2	$334.06	$668.12	$922.89
 2018	320	670	283	3	2	$419.46	$838.92	$826.29
 2019	569	621	286	1	1	$334.06	$334.06	$461.44
""
 2019	217	538	288	10	24	$15.75	$378	$314.07
 2019	415	618	283	2	1	$198.04	$198.04	$146.55
 2019	225	622	281	3	2	$5.39	$10.78	$13.84
 2019	475	559	293	1	1	$41.99	$41.99	$26.18
  2020	477	227	291	6	2	$2.99	$5.98	$3.73 
 2018	461	484	288	10	2	$53.99	$107.98	$74.24
 2018	433	418	283	3	3	$324.45	$973.35	$900.63
 2019	233	579	281	3	1	$28.84	$28.84	$29.08
 2018	232	167	287	4	1	$82.84	$28.84	$31.72
 2019	480	139	292	7	2	$1.37	$2.74	$1.71
 2018	419	588	284	6	3	$52.65	$157.95	$116.88
""
 2019	233	79	282	3	3	$28.84	$86.52	$87.24
 2020	565	573	296	9	1	$445.41	$445.41	$461.44
 2019	254	24	282	4	3	$183.94	$551.82	$510.43
""
 2020	231	496	291	6	7	$29.99	$209.93	$269.45
 2018	230	660	281	3	7	$28.84	$201.88	$203.56
 2019	514	682	294	9	2	$63.9	$127.8	$94.57
 2019	343	674	282	4	1	$469.79	$469.79	$486.71
 2018	325	438	282	1	2	$469.79	$939.58	$973.41
""
 2020	559	414	283	2	2	$12.14	$24.28	$17.97
""
""
 2019	341	4	281	4	2	$469.79	$939.58	$973.41
""
 2019	547	107	283	2	2	$48.59	$97.18	$71.92
 2019	552	509	287	4	1	$54.89	$54.89	$40.62
 2018	410	476	285	5	2$	36.45	$72.9	$53.94
 2019	554	420	282	4	2	$54.94	$109.88	$81.31
 2019	271	660	283	3	3	$202.33	$606.99$	561.47
""
 2020	565	536	290	8	2	$445.41	$890.82	$922.89
 2019	532	697	282	1	3	$149.87	$449.61	$410.36
 2019	532	197	283	3	4	$149.87	$599.48	$547.14
 2019	222	539	283	2	8	$20.99	$167.92	$104.69
 2018	221	426	284	6	10	$20.19	$201.9	$138.78
 2018	454	538	288	10	6	$35.99	$215.94	$148.48
""
 2019	471	68	295	8	6	$38.1	$228.6	$142.49
 2020	390	579	281	3	1	$672.29	$672.29	$713.08
 2018	419	119	291	6	2	$52.65	$105.3	$77.92
 2019	472	678	272	6	7	$38.1	$266.7	$166.24
""
 2020	559	345	281	4	2	$12.14	$24.28	$17.97
 2019	597	88	288	10	1	$323.99	$323.99	$294.58
 2020	599	119	291	6	1	$323.99	$323.99	$294.58
 2017	338	423	285	5	1	$419.46	$419.46	$413.15
 2020	465	414	283	2	7	$14.69	$102.83	$64.12
 2020	503	205	282	4	2	$200.05	$400.1	$399.7
  2019	453	233	283	2	3	$35.99	$107.97	$74.24 
 2018	235	506	289	1	1	$28.84	$28.84	$31.72
 2019	589	530	285	5	1	$461.69	$461.69	$419.78
 2020	547	328	281	4	4	$48.59	$194.36	$143.84
 2018	445	54	281	2	5	$35.99	$179.95	$123.73
 2018	212	118	288	6	1	$20.19	$20.19	$12.03
 2019	399	355	292	7	2	$33.77	$67.54	$49.99
 2018	218	293	287	1	3	$5.7	$17.1	$10.19
 2017	332	403	282	4	2	$419.46	$838.92	$826.29
""
 2019	502	263	291	6	1	$200.05	$200.05	$199.85
 2019	477	523	282	3	3	$.299	$8.97	$5.6
 2019	233	359	283	2	4	$28.84	$115.36	$116.32
 2018	229	342	281	2	3	$28.84	$86.52	$95.17
 2018	421	530	285	5	4	$196.33	$785.32	$581.13
 2019	231	552	284	6	8	$29.99	2$39.92	$307.94
 2018	221	506	286	1	4	$16.82	$67.28	$55.51
 2019	472	546	282	3	7	$38.1	$266.7	$166.24
 2018	409	327	283	3	2	$209.26	$418.52	$371.64
 2018	458	692	286	1	2	$44.99	$89.98	$61.87
 2019	402	1752	92	7	2	$72.16	$144.32	$106.8
 2018	305	490	283	4	1	$736.15	$736.15	$653.7
 2019	544	502	290	10	9	$48.59	$437.31	$323.64
 2020	234	221	287	4	10	$29.99	$299.9	$384.92
 2020	222	670	281	3	1	$20.99	$20.99	$13.09
 2019	286	170	285	5	5	$183.94	$919.7	$850.71
 2020	225	678	291	6	5	$5.39	$26.95	$34.61
 2019	484	309	281	4	4	$4.77	$19.08	$11.89
 2020	234	286	288	10	4	$29.99	$119.96	$153.97
 2018	263	259	282	4	3	$202.33	6$06.99	$561.47
 2019	527	176	295	8	3	$158.43	$475.29	4$33.78
""
 2018	414	438	282	1	3	$149.03	$447.09	$330.85
 2020	559	236	289	1	5	$12.14	$60.7	$44.93
 2019	225	249	296	9	10	$5.39	$53.9	$69.22
 2019	433	170	285	5	2	$324.45	$648.9	$600.24
 2020	237	90	283	5	5	$29.99	$149.95	$192.46
 2020	843	175	292	7	6	$72	$432	$269.28
 2020	475	435	281	4	1	$41.99	$41.99	$26.18
 2019	544	381	281	3	4	$48.59	$194.36	$143.84
 2019	422	218	289	1	3	$67.54	$202.62	$149.94
 2019	400	75	281	4	3	$37.15	$111.45	$82.48
""
 2019	463	327	281	3	4	$14.69	$58.76	$36.64
 2019	523	539	283	2	1	$31.58	$31.58	$23.37
 2018	322	495	285	5	1	$419.46	$419.46	$413.15
 2020	555	245	291	6	7	$63.9	$447.3	$331
 2019	214	599	287	4	6	$15.75	$94.5	$78.52
 2018	212	78	282	4	1	$20.19	$20.19	$12.03
 2020	517	345	281	4	1	$31.58	$31.58	$23.37
""
""
 2019	568	539	283	2	2	$334.06	$668.12	$922.89
 2019	524	376	288	10	2	$158.43	$316.86	$289.19
 2019	236	442	291	6	1	$28.84	$28.84	$29.08
 2020	587	424	291	6	1	$461.69	$461.69	$419.78
 2018	393	653	291	6	4	$137.69	$550.76	$407.57
 2017	264	273	283	4	4	$183.94	$735.76	$725.94
 2019	453	78	282	4	3	$35.99	$107.97	$74.24
 2020	502	451	29	31	2	$200.05	$400.1	$399.7
 2018	326	631	284	6	1	$419.46	$419.46	$413.15
 2019	472	611	285	5	4	$38.1	$152.4	$95
 2019	422	36	283	2	1	$67.54	$67.54	$49.98
 2018	453	430	288	10	6	$35.99	$215.94	$148.48
 2019	273	638	292	7	3	$202.33	$606.99	$561.47
 2019	469	175	292	7	2	$22.79	$45.58	$31.34
 2019	420	127	293	1	4	$141.62	$566.48	$419.18
 2019	287	155	291	6	3	$202.33	$606.99	$613.88
 2019	546	24	282	4	3	$37.25	$111.75	$82.7
 2019	475	207	285	5	3	$41.99	$125.97	$78.53
 2019	459	139	292	7	6	$53.99	$323.94	$222.73
 2019	603	442	291	6	2	$72.89	$145.78	$107.88
 2019	255	139	292	7	2	$202.33	$404.66	$409.25
""
  2019	512	414	283	2	1	$218.45	$218.45	$199.38 
 2018	410	119	291	6	1	$36.45	$36.45	$26.97
""
 2019	381	473	287	4	1	$600.26	$600.26	$605.65
 2018	324	240	282	4	1	$419.46	$419.46	$413.15
 2018	420	697	282	1	4	$141.62	$566.48	$419.18
 2019	222	327	281	3	2	$20.99	$41.98	$26.17
 2019	490	268	288	10	2	$32.39	$64.78	$83.14
 2019	475	368	285	5	2	$41.99	$83.98	$52.35
 2019	465	611	285	5	12	$14.2	$170.4	$109.91
 2019	598	197	283	3	2	$323.99	$647.98	$589.16
 2019	592	355	292	7	2	$338.99	$677.98	$616.44
 2019	491	674	282	4	4	$32.39	$129.56	$166.29
 2018	460	167	287	4	3	$53.99	$161.97	$111.36
 2019	558	582	282	4	1	$242.99	$242.99	$179.82
 2019	224	233	283	2	5	$5.19	$25.59	$26.15
""
 2019	462	108	283	2	3	$14.13	$42.39	$29.14
  2020	463	678	291	6	5	$14.69	$73.45	$45.8 
 2019	384	679	284	6	1	$672.29	$672.29	$713.08
 2019	458	442	291	6	12	$43.49	$521.88	$371.2
 2018	459	496	291	6	4	$53.99	$215.96	$148.48
  2019	502	505	293	1	2	$200.05	$400.1	$399.7 
 2020	217	118	291	6	4	$20.99	$83.96	$52.35
 2018	333	258	282	4	2	$469.79	$939.58	$973.41
  2018	220	697	282	1	3	$20.19	$60.57	$36.08 
 2019	556	544	281	3	2	$105.29	$210.58	$155.84
 2020	477	431	283	3	2	$2.99	5$.98	$3.73
 2018	401	437	272	4	2	$65.6	$131.2	$97.09
 2019	333	481	292	7	2	$469.79	$939.58	$973.41
 2019	595	149	287	3	1	$338.99	$338.99	$308.22
 2018	447	290	289	1	1	$15	$15	$10.31
 2019	468	65	291	6	5	$22.79	$113.95	$78.35
 2018	215	167	287	4	3	$20.19	$60.57	$36.08
 2018	233	216	281	2	3	$28.84	$86.52	$87.24
 2020	514	103	292	7	1	$63.9	$63.9	$47.29
 2020	471	605	286	1	17	$34.93	$593.81	$403.73
 2019	544	10	291	6	4	$48.59	$194.36	$143.84
 2019	433	72	283	2	3	$324.45	$973.35	$900.36
 2017	324	480	284	6	1	$419.46	$419.46	$413.15
  2018	435	612	285	5	1	$324.45	$324.45	$300.12 
 2019	468	43	282	1	2	$22.79	$45.58	$31.34
""
 2017	215	579	283	3	1	$20.19	$20.1	9$12.03
 2020	225	10	8283	2	4	$5.39	$21.56	$27.69
 2018	415	170	285	5	2	$198.04	$396.08	$293.09
 2019	433	404	285	5	2	$324.45	$648.9	$600.24
 2020	476	437	287	4	23	$38.49	$885.27	$602.05
 2018	324	155	288	6	1	$419.46	$419.46	$413.15
 2019	487	90	283	5	11	$31.89	$350.79	$226.23
 2019	448	3	281	4	1	$11.99	$11.99	$8.25
 2019	471	599	287	4	28	$31.75	$889	$664.97
 2020	418	166	281	4	2	$356.9	$713.8	$721.89
 2019	471	650	282	1	7	$38.1	$266.7	$166.24
 2019	490	210	284	6	4	$32.39	$129.56	$166.29
 2019	417	84	284	6	1	$324.45	$324.45	$300.12
 2018	457	127	286	1	2	$44.99	$89.98	$61.87
 2020	599	546	282	3	1	$323.99	$323.99	$294.58
 2018	427	642	281	2	2	$209.26	$418.52	$371.64
 2018	286	239	287	4	2	$183.94	$367.88	$340.29
 2018	457	130	283	4	6	$44.99	$269.94	$185.6
 2018	229	3	283	4	1	$28.84	$28.84	$31.72
 2018	213	558	281	2	2	$20.19	$40.38	$27.76
 2018	215	385	282	4	3	$20.19	$60.57	$36.08
 2019	601	75	281	4	1	$32.39	$32.39$	23.97
 2018	305	435	283	4	1	$736.15	$736.15	$653.7
 2019	295	21	281	4	1	$818.7	$818.7	$747.2
 2018	428	252	272	2	4	$209.26	$837.04	$743.28
 2020	590	197	283	3	1	$461.69	$461.69	$419.78
""
 2019	567	361	293	1	1	$334.06	$334.06	$461.44
 2019	224	292	281	41		$5.19	$5.19	$5.23
 20194	00	376	288	10	2	$37.15	$74.3	$54.99
 2018	342	206	285	5	2	$419.46	$838.92	$826.29
 2018	470	484	290	10	8	$22.79	$182.32	$125.37
 2018	340	1	286	1	1	$419.46	$419.46	$413.15
 2017	232	75	283	4	2	$28.84	$57.68	$63.45
  2019	599	530	285	5	2	$323.99	$647.98	$589.16 
 2019	422	166	281	4	4	$67.54	$270.16	$199.92
 2020	491	139	292	7		6$32.39	$194.34	$249.43
 2020	565	601	282	1	1	$445.41	$445.41	$461.44
 2019	333	54	283	2	1	$469.79	$469.79	$486.71
 2019	456	638	292	7	4	$44.99	$179.96	$123.73
 2019	399	18	283	3	1	$33.77	$33.77	$24.99
 2020	400	100	291	6	3	$37.15	$111.45	$82.48
 2018	470	586	291	6	6	2$2.79	$136.74	$94.03
 2018	257	523	282	3	1	$183.94	$183.94	$170.14
  2018	461	442	291	6	3	$53.99	$161.97	$111.36 
 2019	477	376	288	10	2	$2.99	$5.98	$3.73
 2019	463	376	288	10	7	$14.69	$102.83	$64.12
""
 2019	453	127	293	1	3	$35.99	$107.97	$74.24
  2017	229	309	283	4	3	$28.84	$86.52	$95.17 
 2018	401	10	291	6	3	$65.6	$196.8	$145.64
 2018	458	566	285	5	8	$44.99	$359.92	$247.47
 2020	234	230	295	8	6	$29.99	$179.94	$230.95
 2018	286	618	281	2	1	$183.94	$183.94	$170.14
 2018	317	93	283	4	1	$874.79	$874.79	$884.71
 2019	543	345	281	4	2	$37.25	$74.5	$55.14
 2020	487	312	282	4	4	$32.99	$131.96	$82.27
 2019	221	426	284	6	3	$20.19	$60.57	$41.63
 2019	587	10	291	6	2	$461.69	$923.38	$839.56
 2019	222	267	296	9	7	$20.99	$146.93	$91.6
 2019	214	109	293	1	4	$20.99	$83.96	$52.35
""
 2020	579	662	292	7	1	$728.91	$728.91	$755.15
 2020	384	343	293	1	1	$672.29	$672.29	$713.08
 2018	415	257	287	4	1	$198.04	$198.04	$146.55
 2019	503	672	287	1	2	$200.05	$400.1	$399.7
""
 2018	445	239	287	4	2	$35.99	$71.98	$49.49
""
 2019	470	23	287	4	16	$20.89	$334.24	$250.73
 2019	600	337	292	7	1	$323.99	$323.99	$294.58
 2020	524	687	295	8	2	$158.43	$316.86	$289.19
 2019	543	272	289	1	4	$37.25	$419	$110.27
 2020	474	2	289	1	4	$41.99	$167.96	$104.71
  2019	458	90	283	5	8	$44.99	$359.92	$247.47 
 2020	436	493	282	4	1	$356.9	$356.9	$360.94
 2019	397	435	281	4	3	$24.29	$72.87	$53.93
 2017	330	84	284	6	2	$419.46	$838.92	$826.29
 2019	428	291	281	4	2	$209.26	$418.52	$371.64
""
 2019	527	272	289	1	1	$158.43	$158.43	$144.59
 2019	490	182	289	1	3	$32.39	$97.17	$124.72
 2019	470	435	281	4	3	$22.79	$68.37	$47.01
 2019	480	448	288	10	3	$1.37	$4.11	$2.57
 2019	476	119	291	6	8	$14.99	$335.92	$209.41
 2020	566	361	293	1	2	$445.41	$890.82	$922.89
""
 2019	463	436	281	4	3	$14.69	$44.07	$27.48
 2017	232	442	288	6	6	$28.84	$173.04	$190.35
 2019	465	599	287	4	6	$14.69	$88.14	$54.96
 2018	270	36	281	2	1	$183.94	$183.94	$181.49
 2019	261	184	281	4	5	$20.19	$100.95	$69.39
 2019	556	414	283	2	1	$105.29	$105.29	$77.92
 2019	601	179	283	2	1	$32.39	$32.39	$23.97
 2019	402	385	282	4	1	$72.16	$72.16	$53.4
 2018	220	569	288	6	3	$20.19	$60.57	$36.08
 2018	327	79	282	3	1	$469.79	$469.79	$486.71
 2020	546	4	218	4	4	$37.25	$149	$110.27
 2018	458	81	285	5	11	$43.49	$478.39	$340.27
""
""
 2019	464	130	281	4	6	$14.13	$84.78	$58.28
 2019	484	312	282	4	5	$4.77	$23.85	$14.87
""
 2019	483	640	294	9	6	$72	$432	$269.28
 2019	532	146	289	1	4	$149.87	$599.48	$547.14
 2018	308	650	282	1	1	$744.27	$744.27	$660.91
 2019	552	582	282	4	2	$54.89	$109.78	$81.24
 2019	343	558	283	2	1	$469.79	$469.79	$486.71
 2019	491	408	284	6	10	$32.39	$323.9	$415.72
 2019	517	149	287	3	1	$31.58	$31.58	$23.37
 2081	447	12	284	6	5	$15	$75	$51.56
 2018	286	764	282	4	2	$183.94	$367.88	$340.29
 2019	570	282	284	6	1	$445.41	$445.41	$461.44
 2020	225	123	296	9	5	$5.39	$26.95	$34.61
""
 2018	272	403	282	4	5	$183.94	$919.7	$907.43
 2019	531	535	292	7	2	$149.87	$299.74	$273.57
 2019	329	62	285	5	2	$469.79	$939.58	$973.41
 2020	511	327	281	3	1	$218.45	$218.45	$199.38
""
 2018	419	75	283	4	3	$52.65	$157.95	$116.88
  2020	493	199	293	1	1	$200.05	$200.05	$199.85 
 2017	264	45	285	5	2	$183.94	$367.88	$362.97
""
 2019	265	221	272	4	2	$202.33	$404.66	$374.31
 2020	465	482	295	8	6	$14.69	$88.14	$54.96
 2019	558	650	282	1	3	$242.99	$728.97	$539.45
 2020	507	451	293	1	2	$200.05	$400.1	$399.7
 2019	481	5	287	4	8	$5.39	$43.12	$26.9
 2020	491	649	282	4	3	$32.39	$97.17	$124.72
 2018	435	558	281	2	3	$324.45	$9733.5	$900.36
 2019	477	688	294	9	3	$2.99	$8.97	$5.6
""
  2019	214	523	282	3	6	$20.99	$125.94	$78.52 
 202	0474	176	295	8	9	$41.99	$377.91	$235.59
 2019	491	210	284	6	8	$32.39	$259.12	$332.58
 2019	460	81	285	5	5	$53.99	$269.95	$185.6
 2019	544	576	283	2	1	$48.59	$48.59	$35.96
 2020	231	599	287	4	3	$29.99	$89.97	$115.48
 2019	542	368	285	5	1	$24.29	$24.29	$17.98
 2019	487	313	282	4	2	$32.99	$65.98	$41.13
 2020	298	312	282	4	1	$809.76	$809.76	$739.04
""
 2018	271	77	827	4	1	$202.33	$202.33	$187.16
 2019	216	355	292	7	3	$20.19	$60.57	$41.63
 2017	285	155	288	6	1	$178.58	$178.58	$176.2
 2019	221	97	282	4	2	$20.19	$40.38	$27.76
 2017	232	206	285	5	3	$28.84	$86.52	$95.17
  2020	555	348	282	3	1	$63.9	$63.9	$47.29 
 2019	560	179	283	2	1	$728.91	$728.91	$755.15
 2020	398	119	291	6	1	$26.72	$26.72	$19.78
 2019	475	21	281	4	3	$41.99	$125.79	$78.53
 2020	577	263	291	6	1	$728.91	$728.91	$755.15
 2017	223	187	282	4	2	$5.19	$10.38	$11.41
 2019	524	496	291	6	2	$158.43	$316.86	$289.19
 2020	568	282	284	6	2	$445.41	$890.82	$922.89
 2019	237	6182	83	2	5	$29.99	$149.95	$192.46
""
 2018	230	79	282	3	1	$28.84	$28.84	$29.08
 2019	224	642	283	2	4	$5.19	$20.76	$20.92
 2019	395	187	282	4	4	$61.37	$245.48	$181.67
""
 2018	464	461	291	6	6	$14.13	$84.78	$58.28
 2019	586	55	293	1	2	$445.41	$890.82	$922.89
 2019	386	684	283	2	1	$672.29	$672.29	$713.08
 2019	533	293	287	1	2	$149.87	$299.74	$273.57
 2018	289	237	283	3	1	$744.27	$744.27	$660.91
 2018	454	12	284	6	2	$35.99	$71.98	$49.49
 2020	571	64	291	6	1	$445.41	$445.14	$461.44
 2019	236	254	286	1	2	$28.84	$57.68	$58.16
 2019	566	302	295	8	1	$334.06	$334.06	$461.44
 2019	224	566	285	5	6	$5.19	$31.14	$31.38
 2019	414	660	283	3	3	$149.03	$447.09	$330.85
  2019	474	100	291	6	6	$41.99	$251.94	$157.06 
 2018	422	135	285	5	2	$67.54	$135.08	$99.96
""
 2019	568	519	296	9	1	$334.06	$334.06	$461.44
 2019	477	430	288	10	7	$2.99	$20.93	$13.06
  2019	525	385	282	4	2	$158.43	$316.86	$289.19 
 2019	558	345	281	4	3	$242.99	$728.97	$539.45
 2017	330	460	288	6	2	$419.46	$838.92	$826.29
 2019	420	252	283	2	4	$141.62	$566.48	$419.18
""
 2018	456	497	291	6	4	$44.99	$179.96	$123.73
 2019	286	426	284	6	2	$183.94	$367.88	$340.29
 2019	483	414	283	2	6	$72	$432	$269.28
 2019	555	220	281	3	2	$63.9	$127.8	$94.57
 2019	472	682	296	9	1	$38.1	$38.1	$23.75
 2018	411	457	282	4	1	$125.42	$125.42	$92.81
 2018	319	91	286	1	1	$874.79	$874.79	$884.71
 2020	586	282	284	6	2	$445.41	$890.82	$922.89
 2018	333	156	284	6	1	$469.79	$469.79	$486.71
 2018	329	433	286	1	1	$469.79	$469.79	$486.71
 2019	514	233	283	2	3	$63.9	$191.7	1$41.86
""
 2020	234	84	284	6	5	$29.99	$149.95	$192.46
""
 2018	328	531	285	5	1	$419.46	$419.46	$413.15
 2019	364	535	290	7	1	$647.99	$647.99	$598.44
 2019	234	426	284	6	5	$29.99	$149.95	$192.46
 2017	232	317	288	6	6	$28.84	$173.04	$190.35
""
 2019	458	108	283	2	3	$44.99	$134.97	$92.8
""
  2019	400	414	283	2	2	$37.15	$74.3	$54.99 
 2018	254	108	281	2	4	$183.94	$735.76	$680.57
 2018	456	17	281	5	4	$44.99	$179.96	$123.73
 2020	532	236	289	1	2	$149.87	$299.74	$273.57
 2019	490	141	296	9	4	$32.39	$129.56	$166.29
 2019	463	473	287	4	4	$14.69	$58.76	$36.64
 2019	512	530	285	5	2	$218.45	$436.9	$398.75
