OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
8/12/2016,6/10/2003,SO52436,480,14465,1,2,2
8/12/2016,4/23/2003,SO52436,528,14465,1,1,2
8/12/2016,5/27/2003,SO52418,479,23618,10,2,3
8/12/2016,5/18/2003,SO52418,464,23618,10,4,2
8/12/2016,7/10/2003,SO52418,477,23618,10,3,2
8/12/2016,5/21/2003,SO52418,375,23618,10,1,1
8/12/2016,5/26/2003,SO52420,488,11091,6,1,1
8/12/2016,5/31/2003,SO52444,528,11635,4,2,2
8/12/2016,6/16/2003,SO52444,537,11635,4,1,1
8/12/2016,7/6/2003,SO52467,577,17964,8,1,1
8/12/2016,5/27/2003,SO52425,480,24829,4,2,2
8/12/2016,5/21/2003,SO52425,540,24829,4,1,1
8/12/2016,6/27/2003,SO52451,466,13060,4,5,2
8/12/2016,6/28/2003,SO52451,477,13060,4,4,2
8/12/2016,5/31/2003,SO52451,478,13060,4,3,2
8/12/2016,5/6/2003,SO52451,485,13060,4,2,2
8/12/2016,7/2/2003,SO52451,594,13060,4,1,1
8/12/2016,7/5/2003,SO52423,480,28764,4,2,2
8/12/2016,6/11/2003,SO52423,539,28764,4,1,2
8/12/2016,5/1/2003,SO52456,474,14101,9,2,1
8/12/2016,7/21/2003,SO52456,587,14101,9,1,1
8/12/2016,7/7/2003,SO52433,482,18757,1,2,2
8/12/2016,7/21/2003,SO52433,475,18757,1,1,1
8/12/2016,5/23/2003,SO52440,538,29451,7,1,3
8/12/2016,6/6/2003,SO52440,529,29451,7,2,2
8/12/2016,4/21/2003,SO52459,479,22328,1,2,2
8/12/2016,5/9/2003,SO52459,605,22328,1,1,1
8/12/2016,7/10/2003,SO52435,482,16119,1,2,2
8/12/2016,6/18/2003,SO52435,528,16119,1,1,1
8/12/2016,4/18/2003,SO52417,486,14087,9,1,1
8/12/2016,5/6/2003,SO52463,529,23225,10,3,2
8/12/2016,6/12/2003,SO52463,215,23225,10,4,1
8/12/2016,6/29/2003,SO52463,383,23225,10,1,1
8/12/2016,6/11/2003,SO52463,539,23225,10,2,1
8/12/2016,5/5/2003,SO52422,480,11287,6,3,3
8/12/2016,7/15/2003,SO52422,529,11287,6,2,2
8/12/2016,4/16/2003,SO52422,539,11287,6,1,2
8/12/2016,7/27/2003,SO52422,484,11287,6,4,1
8/12/2016,7/11/2003,SO52452,481,11307,4,4,3
8/12/2016,5/12/2003,SO52452,485,11307,4,2,2
8/12/2016,6/3/2003,SO52452,214,11307,4,3,1
8/12/2016,6/19/2003,SO52452,354,11307,4,1,1
8/12/2016,6/20/2003,SO52460,538,22275,4,2,2
8/12/2016,5/23/2003,SO52460,491,22275,4,3,1
8/12/2016,7/25/2003,SO52460,604,22275,4,1,1
8/12/2016,4/24/2003,SO52458,477,11457,9,2,2
8/12/2016,4/17/2003,SO52458,478,11457,9,3,2
8/12/2016,6/16/2003,SO52458,232,11457,9,4,1
8/12/2016,7/20/2003,SO52458,360,11457,9,1,1
8/12/2016,7/1/2003,SO52438,477,22491,8,1,2
8/12/2016,6/17/2003,SO52462,462,19531,4,3,2
8/12/2016,7/16/2003,SO52462,214,19531,4,2,1
8/12/2016,5/26/2003,SO52462,385,19531,4,1,1
8/12/2016,7/8/2003,SO52441,541,26904,7,1,2
8/12/2016,6/24/2003,SO52447,485,11691,4,2,3
8/12/2016,5/12/2003,SO52447,481,11691,4,3,2
8/12/2016,6/8/2003,SO52447,537,11691,4,1,1
8/12/2016,6/3/2003,SO52412,539,14231,9,1,2
8/12/2016,6/5/2003,SO52457,464,18701,9,3,2
8/12/2016,6/5/2003,SO52457,488,18701,9,2,1
8/12/2016,6/1/2003,SO52457,582,18701,9,1,1
8/12/2016,7/15/2003,SO52449,223,12643,8,1,2
8/12/2016,5/2/2003,SO52434,477,26348,6,1,2
8/12/2016,7/10/2003,SO52434,215,26348,6,2,1
8/12/2016,7/25/2003,SO52434,229,26348,6,3,1
8/12/2016,6/9/2003,SO52432,229,18583,1,2,1
8/12/2016,6/9/2003,SO52432,475,18583,1,1,1
8/12/2016,4/27/2003,SO52465,479,22462,8,2,2
8/12/2016,6/9/2003,SO52465,477,22462,8,3,1
8/12/2016,5/8/2003,SO52465,604,22462,8,1,1
8/12/2016,6/27/2003,SO52445,480,11620,1,3,2
8/12/2016,5/2/2003,SO52445,528,11620,1,1,2
8/12/2016,6/28/2003,SO52445,537,11620,1,2,1
8/12/2016,6/9/2003,SO52430,477,20391,4,2,2
8/12/2016,6/12/2003,SO52430,481,20391,4,3,2
8/12/2016,4/24/2003,SO52430,478,20391,4,1,1
8/12/2016,4/30/2003,SO52448,480,11637,4,2,2
8/12/2016,6/26/2003,SO52448,537,11637,4,1,1
8/12/2016,7/10/2003,SO52453,480,11531,4,2,2
8/12/2016,5/1/2003,SO52453,362,11531,4,1,1
8/12/2016,7/26/2003,SO52413,480,21190,9,3,2
8/12/2016,4/23/2003,SO52413,528,21190,9,1,2
8/12/2016,7/13/2003,SO52413,537,21190,9,2,1
8/12/2016,5/26/2003,SO52428,480,18604,6,3,2
8/12/2016,4/15/2003,SO52428,528,18604,6,1,2
8/12/2016,5/25/2003,SO52428,536,18604,6,2,2
8/12/2016,5/23/2003,SO52426,480,24516,4,3,2
8/12/2016,4/25/2003,SO52426,529,24516,4,2,2
8/12/2016,7/18/2003,SO52426,540,24516,4,1,1
8/12/2016,6/15/2003,SO52437,528,21111,10,2,3
8/12/2016,7/27/2003,SO52437,480,21111,10,3,2
8/12/2016,5/31/2003,SO52437,536,21111,10,1,2
8/12/2016,7/3/2003,SO52414,529,16608,9,2,2
8/12/2016,6/29/2003,SO52414,220,16608,9,3,1
8/12/2016,6/17/2003,SO52414,540,16608,9,1,1
8/12/2016,5/17/2003,SO52427,535,25844,4,1,2
8/12/2016,5/7/2003,SO52454,477,11243,10,3,3
8/12/2016,6/24/2003,SO52454,479,11243,10,2,2
8/12/2016,4/24/2003,SO52454,489,11243,10,4,1
8/12/2016,5/14/2003,SO52454,565,11243,10,1,1
8/12/2016,7/12/2003,SO52439,477,22455,8,1,2
8/12/2016,5/23/2003,SO52439,466,22455,8,2,1
8/12/2016,5/22/2003,SO52461,223,19409,4,3,2
8/12/2016,4/28/2003,SO52461,387,19409,4,1,1
8/12/2016,7/7/2003,SO52461,491,19409,4,2,1
8/12/2016,5/29/2003,SO52410,478,11250,10,2,2
8/12/2016,4/20/2003,SO52410,214,11250,10,3,1
8/12/2016,6/8/2003,SO52410,360,11250,10,1,1
8/12/2016,6/28/2003,SO52419,215,11619,6,1,1
8/12/2016,5/26/2003,SO52409,485,11412,8,2,3
8/12/2016,5/8/2003,SO52409,477,11412,8,4,2
8/12/2016,4/18/2003,SO52409,478,11412,8,3,2
8/12/2016,4/18/2003,SO52409,215,11412,8,5,1
8/12/2016,6/21/2003,SO52409,360,11412,8,1,1
8/12/2016,6/12/2003,SO52411,480,14053,9,2,2
8/12/2016,4/14/2003,SO52411,535,14053,9,1,2
8/12/2016,4/25/2003,SO52443,485,11233,4,2,2
8/12/2016,6/13/2003,SO52443,220,11233,4,3,1
8/12/2016,5/30/2003,SO52443,223,11233,4,5,1
8/12/2016,4/29/2003,SO52443,229,11233,4,4,1
8/12/2016,4/16/2003,SO52443,537,11233,4,1,1
8/12/2016,4/18/2003,SO52442,538,25645,8,1,1
8/12/2016,4/26/2003,SO52468,477,16713,9,2,2
8/12/2016,7/21/2003,SO52468,479,16713,9,3,2
8/12/2016,4/14/2003,SO52468,375,16713,9,1,1
8/12/2016,7/4/2003,SO52468,487,16713,9,4,1
8/12/2016,6/1/2003,SO52429,536,23088,1,1,3
8/12/2016,6/15/2003,SO52429,480,23088,1,2,2
8/13/2016,5/2/2003,SO52521,235,19405,1,2,1
8/13/2016,6/30/2003,SO52521,387,19405,1,1,1
8/13/2016,4/19/2003,SO52490,536,22090,4,1,2
8/13/2016,7/27/2003,SO52490,480,22090,4,2,1
8/13/2016,7/2/2003,SO52518,477,23172,6,3,2
8/13/2016,6/7/2003,SO52518,479,23172,6,2,2
8/13/2016,6/18/2003,SO52518,480,23172,6,4,2
8/13/2016,6/5/2003,SO52518,578,23172,6,1,1
8/13/2016,7/24/2003,SO52486,484,27996,4,3,2
8/13/2016,6/9/2003,SO52486,487,27996,4,2,1
8/13/2016,5/14/2003,SO52486,530,27996,4,1,1
8/13/2016,5/9/2003,SO52517,462,28673,4,3,2
8/13/2016,5/29/2003,SO52517,215,28673,4,2,1
8/13/2016,6/6/2003,SO52517,585,28673,4,1,1
8/13/2016,5/18/2003,SO52519,480,21332,6,4,2
8/13/2016,5/30/2003,SO52519,529,21332,6,2,2
8/13/2016,5/17/2003,SO52519,538,21332,6,3,2
8/13/2016,7/5/2003,SO52519,604,21332,6,1,1
8/13/2016,4/16/2003,SO52476,475,21382,9,1,1
8/13/2016,4/22/2003,SO52516,477,11946,9,3,2
8/13/2016,5/16/2003,SO52516,478,11946,9,2,2
8/13/2016,6/7/2003,SO52516,597,11946,9,1,1
8/13/2016,6/2/2003,SO52513,478,11618,6,2,3
8/13/2016,5/22/2003,SO52513,477,11618,6,3,2
8/13/2016,7/12/2003,SO52513,214,11618,6,4,1
8/13/2016,4/29/2003,SO52513,352,11618,6,1,1
8/13/2016,6/10/2003,SO52477,478,15579,9,1,2
8/13/2016,6/12/2003,SO52481,232,17975,7,2,1
8/13/2016,7/25/2003,SO52481,587,17975,7,1,1
8/13/2016,7/26/2003,SO52504,477,19327,7,1,2
8/13/2016,6/18/2003,SO52475,529,18885,9,2,2
8/13/2016,7/26/2003,SO52475,538,18885,9,1,2
8/13/2016,5/24/2003,SO52475,220,18885,9,3,1
8/13/2016,7/19/2003,SO52475,226,18885,9,4,1
8/13/2016,6/26/2003,SO52501,528,15330,1,1,2
8/13/2016,7/22/2003,SO52501,214,15330,1,2,1
8/13/2016,7/26/2003,SO52471,223,11953,1,3,3
8/13/2016,6/24/2003,SO52471,479,11953,1,1,2
8/13/2016,7/1/2003,SO52471,477,11953,1,2,1
8/13/2016,6/8/2003,SO52514,356,11675,1,1,1
8/13/2016,6/6/2003,SO52505,480,17092,8,3,2
8/13/2016,6/28/2003,SO52505,528,17092,8,2,2
8/13/2016,5/8/2003,SO52505,536,17092,8,1,2
8/13/2016,6/8/2003,SO52500,528,15469,4,1,2
8/13/2016,6/18/2003,SO52500,214,15469,4,2,1
8/13/2016,5/7/2003,SO52483,220,11223,6,2,1
8/13/2016,6/1/2003,SO52483,529,11223,6,1,1
8/13/2016,6/2/2003,SO52470,215,11414,10,3,1
8/13/2016,6/2/2003,SO52470,223,11414,10,4,1
8/13/2016,6/26/2003,SO52470,356,11414,10,1,1
8/13/2016,6/3/2003,SO52470,537,11414,10,2,1
8/13/2016,7/27/2003,SO52499,528,15414,4,1,2
8/13/2016,5/14/2003,SO52480,214,19455,10,2,1
8/13/2016,4/27/2003,SO52480,379,19455,10,1,1
8/13/2016,7/13/2003,SO52495,226,27283,6,2,1
8/13/2016,5/14/2003,SO52495,474,27283,6,1,1
8/13/2016,7/8/2003,SO52489,529,16097,6,2,2
8/13/2016,6/28/2003,SO52489,540,16097,6,1,1
8/13/2016,7/12/2003,SO52506,529,25627,10,1,3
8/13/2016,7/21/2003,SO52506,223,25627,10,3,2
8/13/2016,5/20/2003,SO52506,220,25627,10,2,1
8/13/2016,7/18/2003,SO52491,536,13095,6,2,2
8/13/2016,4/27/2003,SO52491,214,13095,6,3,1
8/13/2016,7/24/2003,SO52491,528,13095,6,1,1
8/13/2016,4/27/2003,SO52493,474,16005,6,1,1
8/13/2016,5/15/2003,SO52509,485,17601,6,1,3
8/13/2016,4/27/2003,SO52509,478,17601,6,2,2
8/13/2016,6/6/2003,SO52509,473,17601,6,5,1
8/13/2016,4/29/2003,SO52509,477,17601,6,3,1
8/13/2016,5/12/2003,SO52509,487,17601,6,4,1
8/13/2016,6/23/2003,SO52482,528,16324,10,2,2
8/13/2016,4/26/2003,SO52482,536,16324,10,3,2
8/13/2016,5/18/2003,SO52482,215,16324,10,4,1
8/13/2016,5/29/2003,SO52482,590,16324,10,1,1
8/13/2016,5/10/2003,SO52520,223,21309,4,3,2
8/13/2016,7/5/2003,SO52520,389,21309,4,1,1
8/13/2016,6/26/2003,SO52520,491,21309,4,2,1
8/13/2016,7/27/2003,SO52485,538,11820,6,2,3
8/13/2016,5/3/2003,SO52485,529,11820,6,1,2
8/13/2016,6/27/2003,SO52485,220,11820,6,3,1
8/13/2016,5/30/2003,SO52511,528,13854,4,3,2
8/13/2016,6/16/2003,SO52511,536,13854,4,2,2
8/13/2016,6/14/2003,SO52511,589,13854,4,1,1
8/13/2016,4/16/2003,SO52508,530,13815,10,2,2
8/13/2016,7/16/2003,SO52508,541,13815,10,1,2
8/13/2016,6/27/2003,SO52469,223,11406,7,5,2
8/13/2016,5/3/2003,SO52469,477,11406,7,4,2
8/13/2016,6/28/2003,SO52469,478,11406,7,3,2
8/13/2016,6/8/2003,SO52469,485,11406,7,2,2
8/13/2016,7/25/2003,SO52469,352,11406,7,1,1
8/13/2016,7/12/2003,SO52503,215,17105,10,2,1
8/13/2016,4/23/2003,SO52503,528,17105,10,1,1
8/13/2016,5/25/2003,SO52515,480,12052,4,3,2
8/13/2016,7/13/2003,SO52515,354,12052,4,1,1
8/13/2016,6/27/2003,SO52515,537,12052,4,2,1
8/13/2016,5/8/2003,SO52472,462,11176,6,2,3
8/13/2016,7/12/2003,SO52472,220,11176,6,1,1
8/13/2016,5/29/2003,SO52474,528,11113,9,1,2
8/13/2016,6/8/2003,SO52474,535,11113,9,2,2
8/13/2016,7/28/2003,SO52474,485,11113,9,3,1
8/13/2016,5/3/2003,SO52507,480,24141,7,2,2
8/13/2016,6/23/2003,SO52507,484,24141,7,3,2
8/13/2016,5/6/2003,SO52507,530,24141,7,1,2
8/13/2016,7/22/2003,SO52488,464,11642,6,1,2
8/13/2016,6/21/2003,SO52488,535,11642,6,2,2
8/13/2016,5/6/2003,SO52473,214,11276,6,1,1
8/13/2016,7/16/2003,SO52496,477,18384,1,1,2
8/13/2016,5/12/2003,SO52496,220,18384,1,2,1
8/13/2016,5/28/2003,SO52496,472,18384,1,3,1
8/13/2016,7/6/2003,SO52510,485,13339,4,1,2
8/13/2016,6/30/2003,SO52510,482,13339,4,2,1
8/13/2016,4/19/2003,SO52497,466,18687,4,1,2
8/13/2016,7/9/2003,SO52497,474,18687,4,2,1
8/13/2016,6/4/2003,SO52484,480,11331,6,2,2
8/13/2016,6/22/2003,SO52484,539,11331,6,1,2
8/13/2016,6/29/2003,SO52487,530,11331,6,1,3
8/13/2016,5/27/2003,SO52487,487,11331,6,2,1
8/13/2016,5/19/2003,SO52498,475,27420,6,1,1
8/13/2016,7/4/2003,SO52479,223,22620,8,1,2
8/13/2016,5/20/2003,SO52479,592,22620,8,2,1
8/13/2016,6/27/2003,SO52478,487,13138,9,1,1
8/13/2016,5/27/2003,SO52512,480,11016,4,3,2
8/13/2016,4/21/2003,SO52512,362,11016,4,1,1
8/13/2016,6/8/2003,SO52512,537,11016,4,2,1
8/13/2016,7/17/2003,SO52494,223,18967,4,3,3
8/13/2016,5/9/2003,SO52494,474,18967,4,1,1
8/13/2016,5/27/2003,SO52494,489,18967,4,2,1
8/13/2016,5/3/2003,SO52492,477,22052,4,2,2
8/13/2016,7/15/2003,SO52492,478,22052,4,1,1
8/14/2016,7/14/2003,SO52526,480,11115,9,2,2
8/14/2016,5/4/2003,SO52526,535,11115,9,1,2
8/14/2016,7/25/2003,SO52567,354,11329,4,1,1
8/14/2016,6/5/2003,SO52572,477,19529,1,3,2
8/14/2016,6/23/2003,SO52572,479,19529,1,2,2
8/14/2016,5/8/2003,SO52572,220,19529,1,4,1
8/14/2016,5/5/2003,SO52572,387,19529,1,1,1
8/14/2016,6/23/2003,SO52549,477,19277,7,1,2
8/14/2016,6/23/2003,SO52549,220,19277,7,2,1
8/14/2016,4/29/2003,SO52550,478,13596,7,1,2
8/14/2016,6/16/2003,SO52570,477,21647,1,3,2
8/14/2016,7/24/2003,SO52570,479,21647,1,2,2
8/14/2016,6/24/2003,SO52570,487,21647,1,4,1
8/14/2016,6/2/2003,SO52570,584,21647,1,1,1
8/14/2016,7/22/2003,SO52553,529,25547,10,1,2
8/14/2016,6/8/2003,SO52562,485,13275,1,1,2
8/14/2016,6/7/2003,SO52576,214,14940,8,2,1
8/14/2016,5/17/2003,SO52576,576,14940,8,1,1
8/14/2016,6/28/2003,SO52565,215,11831,4,2,1
8/14/2016,5/7/2003,SO52565,352,11831,4,1,1
8/14/2016,5/23/2003,SO52555,530,14814,10,1,2
8/14/2016,5/26/2003,SO52555,541,14814,10,2,2
8/14/2016,5/7/2003,SO52533,480,15631,10,3,2
8/14/2016,5/9/2003,SO52533,536,15631,10,2,2
8/14/2016,7/20/2003,SO52533,590,15631,10,1,1
8/14/2016,5/13/2003,SO52530,476,22167,9,1,1
8/14/2016,7/9/2003,SO52530,490,22167,9,2,1
8/14/2016,5/16/2003,SO52548,485,18145,8,1,2
8/14/2016,6/22/2003,SO52548,226,18145,8,2,1
8/14/2016,6/26/2003,SO52560,485,11231,1,3,2
8/14/2016,7/25/2003,SO52560,528,11231,1,1,1
8/14/2016,7/9/2003,SO52560,537,11231,1,2,1
8/14/2016,5/21/2003,SO52575,477,21061,7,3,3
8/14/2016,7/10/2003,SO52575,479,21061,7,2,1
8/14/2016,7/28/2003,SO52575,490,21061,7,4,1
8/14/2016,4/21/2003,SO52575,605,21061,7,1,1
8/14/2016,5/21/2003,SO52543,481,14359,6,2,2
8/14/2016,7/14/2003,SO52543,476,14359,6,1,1
8/14/2016,7/8/2003,SO52569,477,19766,9,2,2
8/14/2016,5/9/2003,SO52569,214,19766,9,4,1
8/14/2016,5/30/2003,SO52569,479,19766,9,3,1
8/14/2016,5/28/2003,SO52569,606,19766,9,1,1
8/14/2016,6/22/2003,SO52539,223,22055,4,3,2
8/14/2016,5/15/2003,SO52539,477,22055,4,2,2
8/14/2016,5/21/2003,SO52539,478,22055,4,1,2
8/14/2016,5/10/2003,SO52536,528,26123,4,2,2
8/14/2016,7/5/2003,SO52536,535,26123,4,1,2
8/14/2016,6/27/2003,SO52536,215,26123,4,3,1
8/14/2016,4/25/2003,SO52541,464,28631,6,3,3
8/14/2016,7/2/2003,SO52541,235,28631,6,2,1
8/14/2016,6/6/2003,SO52541,476,28631,6,1,1
8/14/2016,5/22/2003,SO52527,480,15720,9,2,2
8/14/2016,5/2/2003,SO52527,484,15720,9,3,2
8/14/2016,5/21/2003,SO52527,539,15720,9,1,2
8/14/2016,6/22/2003,SO52547,480,14644,1,2,2
8/14/2016,5/7/2003,SO52547,528,14644,1,1,1
8/14/2016,5/28/2003,SO52571,477,19402,4,3,2
8/14/2016,7/20/2003,SO52571,479,19402,4,2,2
8/14/2016,7/7/2003,SO52571,389,19402,4,1,1
8/14/2016,7/19/2003,SO52571,483,19402,4,4,1
8/14/2016,4/27/2003,SO52558,480,11065,4,2,2
8/14/2016,7/6/2003,SO52558,486,11065,4,3,1
8/14/2016,4/24/2003,SO52558,537,11065,4,1,1
8/14/2016,6/3/2003,SO52573,584,25616,10,1,1
8/14/2016,6/25/2003,SO52568,477,26667,9,3,1
8/14/2016,7/18/2003,SO52568,479,26667,9,2,1
8/14/2016,5/2/2003,SO52568,491,26667,9,4,1
8/14/2016,6/27/2003,SO52568,605,26667,9,1,1
8/14/2016,7/5/2003,SO52551,464,21003,7,3,2
8/14/2016,7/25/2003,SO52551,529,21003,7,1,2
8/14/2016,6/10/2003,SO52551,538,21003,7,2,2
8/14/2016,4/25/2003,SO52545,480,14901,4,2,2
8/14/2016,4/18/2003,SO52545,528,14901,4,1,2
8/14/2016,5/11/2003,SO52557,530,17786,10,1,2
8/14/2016,4/30/2003,SO52557,214,17786,10,2,1
8/14/2016,4/19/2003,SO52531,223,11965,9,3,2
8/14/2016,7/16/2003,SO52531,529,11965,9,1,2
8/14/2016,5/21/2003,SO52531,490,11965,9,2,1
8/14/2016,5/3/2003,SO52546,528,24415,6,1,2
8/14/2016,7/26/2003,SO52554,529,27002,10,1,2
8/14/2016,7/11/2003,SO52554,215,27002,10,2,1
8/14/2016,6/5/2003,SO52574,606,21030,7,1,1
8/14/2016,6/3/2003,SO52537,528,21252,6,1,2
8/14/2016,7/27/2003,SO52537,535,21252,6,2,2
8/14/2016,7/7/2003,SO52522,223,16514,9,3,2
8/14/2016,5/10/2003,SO52522,387,16514,9,1,1
8/14/2016,6/6/2003,SO52522,490,16514,9,2,1
8/14/2016,7/11/2003,SO52540,478,14582,6,2,3
8/14/2016,4/27/2003,SO52540,477,14582,6,1,1
8/14/2016,5/21/2003,SO52566,477,11227,4,3,2
8/14/2016,5/18/2003,SO52566,478,11227,4,4,2
8/14/2016,7/5/2003,SO52566,485,11227,4,2,2
8/14/2016,6/18/2003,SO52566,360,11227,4,1,1
8/14/2016,5/4/2003,SO52535,480,11176,6,2,2
8/14/2016,7/22/2003,SO52535,538,11176,6,1,2
8/14/2016,7/24/2003,SO52538,535,11176,6,1,3
8/14/2016,7/3/2003,SO52538,235,11176,6,3,1
8/14/2016,7/25/2003,SO52538,528,11176,6,2,1
8/14/2016,6/3/2003,SO52556,530,11404,8,2,2
8/14/2016,6/10/2003,SO52556,541,11404,8,1,2
8/14/2016,6/7/2003,SO52544,477,23682,6,1,2
8/14/2016,7/3/2003,SO52544,487,23682,6,2,1
8/14/2016,6/30/2003,SO52534,477,20861,8,4,2
8/14/2016,6/1/2003,SO52534,478,20861,8,3,2
8/14/2016,6/25/2003,SO52534,485,20861,8,2,2
8/14/2016,5/21/2003,SO52534,588,20861,8,1,1
8/14/2016,4/29/2003,SO52559,530,12837,8,1,2
8/14/2016,4/24/2003,SO52532,480,12370,9,1,2
8/14/2016,6/26/2003,SO52552,530,14156,10,2,3
8/14/2016,4/22/2003,SO52552,541,14156,10,1,2
8/14/2016,7/2/2003,SO52563,485,18986,6,1,2
8/14/2016,7/2/2003,SO52563,215,18986,6,2,1
8/14/2016,5/24/2003,SO52561,481,11500,6,4,3
8/14/2016,4/22/2003,SO52561,528,11500,6,2,2
8/14/2016,5/18/2003,SO52561,215,11500,6,3,1
8/14/2016,7/9/2003,SO52561,537,11500,6,1,1
8/14/2016,4/29/2003,SO52525,480,13668,9,2,3
8/14/2016,6/8/2003,SO52525,535,13668,9,1,2
8/14/2016,4/29/2003,SO52529,538,20255,9,1,2
8/14/2016,7/9/2003,SO52529,489,20255,9,2,1
8/14/2016,5/7/2003,SO52542,223,28101,6,1,2
8/14/2016,6/5/2003,SO52542,474,28101,6,2,1
8/14/2016,6/22/2003,SO52564,229,12367,10,1,1
8/14/2016,7/1/2003,SO52523,485,12123,10,2,2
8/14/2016,7/11/2003,SO52523,354,12123,10,1,1
8/14/2016,6/7/2003,SO52523,478,12123,10,3,1
8/14/2016,7/2/2003,SO52528,538,20460,9,1,1
8/14/2016,7/7/2003,SO52524,215,11793,4,1,1
8/15/2016,7/8/2003,SO52584,528,25820,9,1,3
8/15/2016,4/27/2003,SO52584,220,25820,9,2,1
8/15/2016,5/3/2003,SO52584,481,25820,9,3,1
8/15/2016,7/8/2003,SO52604,529,22705,8,1,2
8/15/2016,5/11/2003,SO52604,215,22705,8,2,1
8/15/2016,5/16/2003,SO52595,477,18926,6,3,3
8/15/2016,7/3/2003,SO52595,478,18926,6,2,2
8/15/2016,5/25/2003,SO52595,485,18926,6,1,2
8/15/2016,5/31/2003,SO52595,487,18926,6,4,1
8/15/2016,4/25/2003,SO52596,462,15112,7,1,2
8/15/2016,7/24/2003,SO52596,475,15112,7,2,1
8/15/2016,7/10/2003,SO52588,541,26599,4,1,2
8/15/2016,7/28/2003,SO52586,220,16679,9,3,1
8/15/2016,5/23/2003,SO52586,529,16679,9,1,1
8/15/2016,5/1/2003,SO52586,540,16679,9,2,1
8/15/2016,4/18/2003,SO52578,215,11961,4,1,1
8/15/2016,5/29/2003,SO52611,223,18557,6,3,2
8/15/2016,7/23/2003,SO52611,229,18557,6,2,1
8/15/2016,4/26/2003,SO52611,383,18557,6,1,1
8/15/2016,6/6/2003,SO52610,479,28678,1,2,2
8/15/2016,4/17/2003,SO52610,484,28678,1,3,2
8/15/2016,6/4/2003,SO52610,568,28678,1,1,1
8/15/2016,5/9/2003,SO52608,223,12567,10,1,2
8/15/2016,7/28/2003,SO52600,528,16568,8,1,2
8/15/2016,5/6/2003,SO52600,214,16568,8,3,1
8/15/2016,5/30/2003,SO52600,536,16568,8,2,1
8/15/2016,6/3/2003,SO52612,477,22653,10,3,2
8/15/2016,6/30/2003,SO52612,479,22653,10,2,2
8/15/2016,5/27/2003,SO52612,385,22653,10,1,1
8/15/2016,6/23/2003,SO52612,490,22653,10,4,1
8/15/2016,5/11/2003,SO52589,529,25156,4,2,2
8/15/2016,6/5/2003,SO52589,540,25156,4,1,1
8/15/2016,5/27/2003,SO52605,529,11581,7,1,2
8/15/2016,5/7/2003,SO52605,215,11581,7,2,1
8/15/2016,6/9/2003,SO52598,226,19826,6,2,1
8/15/2016,5/19/2003,SO52598,485,19826,6,1,1
8/15/2016,5/8/2003,SO52606,538,26395,8,2,3
8/15/2016,4/22/2003,SO52606,529,26395,8,1,2
8/15/2016,5/23/2003,SO52601,477,23989,10,1,2
8/15/2016,7/13/2003,SO52601,489,23989,10,2,1
8/15/2016,5/18/2003,SO52577,482,11346,7,6,2
8/15/2016,7/2/2003,SO52577,528,11346,7,2,2
8/15/2016,5/24/2003,SO52577,215,11346,7,4,1
8/15/2016,6/25/2003,SO52577,226,11346,7,5,1
8/15/2016,5/8/2003,SO52577,354,11346,7,1,1
8/15/2016,7/13/2003,SO52577,537,11346,7,3,1
8/15/2016,7/25/2003,SO52580,480,15216,9,2,2
8/15/2016,7/27/2003,SO52580,539,15216,9,1,2
8/15/2016,5/12/2003,SO52593,528,17369,4,1,3
8/15/2016,6/30/2003,SO52593,480,17369,4,2,2
8/15/2016,6/16/2003,SO52585,223,15018,9,1,2
8/15/2016,6/4/2003,SO52613,538,25701,10,3,2
8/15/2016,6/2/2003,SO52613,220,25701,10,4,1
8/15/2016,5/17/2003,SO52613,529,25701,10,2,1
8/15/2016,5/7/2003,SO52613,584,25701,10,1,1
8/15/2016,4/26/2003,SO52594,528,14468,1,1,3
8/15/2016,5/5/2003,SO52594,480,14468,1,2,2
8/15/2016,7/11/2003,SO52603,223,25803,8,2,2
8/15/2016,4/19/2003,SO52603,538,25803,8,1,2
8/15/2016,7/12/2003,SO52609,536,13884,1,2,3
8/15/2016,7/21/2003,SO52609,485,13884,1,4,2
8/15/2016,6/27/2003,SO52609,220,13884,1,5,1
8/15/2016,6/19/2003,SO52609,528,13884,1,3,1
8/15/2016,4/21/2003,SO52609,589,13884,1,1,1
8/15/2016,6/4/2003,SO52602,538,28903,10,1,3
8/15/2016,4/21/2003,SO52602,480,28903,10,2,2
8/15/2016,6/5/2003,SO52581,477,19570,9,3,2
8/15/2016,6/25/2003,SO52581,478,19570,9,2,2
8/15/2016,7/9/2003,SO52581,482,19570,9,4,2
8/15/2016,4/29/2003,SO52581,485,19570,9,1,2
8/15/2016,7/15/2003,SO52597,481,16563,10,2,3
8/15/2016,7/25/2003,SO52597,528,16563,10,1,2
8/15/2016,4/29/2003,SO52579,535,11098,9,1,3
8/15/2016,6/19/2003,SO52579,528,11098,9,2,2
8/15/2016,6/28/2003,SO52582,478,22924,9,2,3
8/15/2016,6/19/2003,SO52582,485,22924,9,1,3
8/15/2016,7/9/2003,SO52582,477,22924,9,3,2
8/15/2016,6/23/2003,SO52582,488,22924,9,4,1
8/15/2016,7/11/2003,SO52592,477,17014,4,1,1
